ra,turma
11066012,DANHT4049-15SA
11048516,DA1ESTA011-17SA
11048516,DB1ESTA002-17SA
11048516,DAESTA006-17SA
11048516,DAESTA017-17SA
11048516,NB2ESTO012-17SB
11048516,DAESTA008-17SA
11048516,DA1ESTI003-17SB
11201811029,DAESHC008-17SB
11201811029,NA2ESTO013-17SB
11201811029,DA2BCN0402-15SB
11201811029,DAESHC020-17SB
11201721439,DA1BIS0003-15SA
11201721439,DAESHT003-17SB
11201721439,DAESHC008-17SB
11201721439,DAESHC020-17SB
11201721377,NB2MCTB001-17SA
11201721377,NA1BIS0003-15SA
11201721377,NS6BCJ0204-15SB
11201721377,NA3BCN0404-15SA
11201721377,DAESTO012-17SB
11201822461,DA1BCL0308-15SB
11201822461,NA3BCJ0204-15SB
11201822461,DAESZB021-17SB
11201822461,DBMCTC002-15SA
11201822461,DCBIN0406-15SB
11201822461,NA2BCM0504-15SB
11007916,DANHZ5021-16SA
11007916,DA2BCN0402-15SA
11007916,DA1BIN0406-15SA
11007916,DCESTO012-17SA
11007916,DAESTM019-17SA
11007916,DANHT4040-15SA
11007916,DAESTM003-17SA
11201822421,NAESTU025-17SA
11201822421,NA1BIS0003-15SB
11201822421,NA1ESTU004-17SA
11201822421,NA1BIR0603-15SB
11201720822,NB1BIR0004-15SB
11201720822,NA1BIR0603-15SB
11201720822,NA2ESTA002-17SB
11201920345,NB1BCJ0204-15SA
11201920345,NB2BCN0402-15SA
11201920345,NB3BCN0404-15SA
11201920345,NB1BCM0504-15SA
11058112,DDESTO012-17SA
11058112,DC3MCTA028-15SA
11126710,NAESTG004-17SB
11126710,NAESTA022-17SA
11058814,DA3ESTO001-17SA
11058814,DA1BCK0103-15SB
11058814,DBBHO1101-15SB
21066113,DAESHR006-13SB
21066113,DABHO1101-15SB
21066113,DABHS0001-15SB
21066113,NABHQ0301-15SB
21066113,DAESZP037-14SB
11201723068,NB1BIR0004-15SA
11201723068,NA1BIR0603-15SA
11201723068,NANHZ5021-16SA
11201723068,NA1ESTO902-17SA
11201723068,NS9BCJ0204-15SA
11075716,NA3MCTA002-17SA
11075716,NB3BCL0308-15SA
11075716,NB2BCK0103-15SA
11075716,DA1BCN0404-15SB
11029613,NAESZS030-17SB
11201722398,NAESTU025-17SA
11201722398,NAESHT007-17SA
11201722398,NS2BCJ0204-15SB
11201722398,NA1ESTU007-17SA
11201722398,DS2BCM0505-15SA
11201920441,DA1BCL0306-15SB
11201920441,DA2BCN0402-15SB
11201920441,DA2BCN0404-15SB
11201920441,DA1BCM0504-15SB
11084316,DA2MCTA037-17SA
11084316,DS4BCJ0204-15SA
11084316,NB3BCN0404-15SA
11084316,DB1ESTO006-17SA
21075916,NB3BCK0103-15SA
21075916,NA1MCTA014-15SA
21075916,NAMCZB015-13SA
21075916,NB1MCTA028-15SA
11201721274,NA2BIS0003-15SB
11201721274,NAESHC028-17SB
11201721274,NA1ESTO013-17SB
11201721274,NAESHR017-13SB
21062315,DAESHP013-13SB
11201920631,DA2BCL0306-15SA
11201920631,DA5BCJ0204-15SA
11201920631,DA2BCN0402-15SA
11201920631,DA3BCM0504-15SA
21048115,DAESTB007-17SB
21048115,NAESTO903-17SB
21048115,NAESZB004-17SB
21048115,NAESZB017-17SB
11201811416,NB2BIR0004-15SA
11201811416,NA1BIK0102-15SA
11201811416,NA2BIQ0602-15SA
11201811416,NB1BCM0504-15SA
11201721368,NAESZE104-17SA
11201721368,NA1ESTO013-17SA
11201721368,DB2ESTO006-17SA
11201721368,NAESTO015-17SA
11201721368,NAESTE022-17SA
11201932548,DCBIS0005-15SB
11201932548,DBBIS0003-15SB
11201932548,DABHO1335-15SB
11201932548,DABHO0001-15SB
11201932548,DABHP0202-15SB
11201932548,DABHQ0301-15SB
11201721923,NA1BIR0004-15SA
11201721923,NA2ESHC035-17SB
11201721923,NA1ESTO013-17SA
11201811013,DB2MCTB001-17SA
11201811013,DA1BIR0004-15SA
11201811013,DA1BIS0003-15SB
11201811013,DA3BCL0308-15SA
11201811013,NAMCTB009-17SA
11201811013,NA1BIR0603-15SA
11201811013,DA1BCK0103-15SB
11109512,NAESTG004-17SB
11109512,NA2ESTO016-17SB
11109512,DAESTG017-17SB
11201722036,NB1BIR0004-15SB
11201722036,NAESHC002-17SB
11201722036,NAESHP007-13SB
11201722036,NAESHC020-17SB
11101412,NANHT1056-15SA
11092016,NA5BCL0308-15SA
11092016,NA2BCK0103-15SA
11092016,NAESTE015-17SA
11092016,NAESTE022-17SA
21021614,NAESHP026-14SB
21021614,NAESHP027-14SB
21021614,NAESHP019-13SB
11201932527,NA1BIJ0207-15SA
11201932527,NA1BIS0003-15SA
11201932527,NA1BCM0506-15SA
11201932527,NA1BIK0102-15SA
11201932527,NA1BIL0304-15SA
21077316,DFESTO903-17SB
21077316,NANHH2009-13SB
21077316,NA1ESTO016-17SB
21077316,NAESZP022-13SB
11201811912,DAESHC002-17SB
11201811912,DAESHC028-17SB
11201811912,DAESTO013-17SB
11201811912,DB2BCN0402-15SB
11201811912,DAESHC020-17SB
11201722631,NA2MCTB001-17SA
11201722631,DA2NHT1053-15SA
11201722631,NB1BIR0603-15SA
11201722631,NA2ESTO013-17SA
11201722631,DAESTO008-17SA
11201722631,DCESTO012-17SA
11201921254,DA2BCL0306-15SA
11201921254,DA1BCJ0204-15SA
11201921254,DA4BCN0402-15SA
11201921254,DA4BCN0404-15SA
11201921254,DA1BCM0504-15SA
21058816,NA1BIR0004-15SA
21058816,NB2ESTO902-17SA
21058816,DB2BCJ0204-15SA
21058816,NA3BCN0402-15SA
21058816,NB2MCTA028-15SA
21016015,DAESHC030-17SB
21016015,DAESZC020-17SB
11201811377,DAESHR022-14SB
11201811377,DAESHR006-13SB
11201811377,DAESHR007-14SB
11201811377,NAESHR026-14SB
11201811377,DAESHR011-13SB
11201811377,DAESHP019-13SB
11008714,DANHT1064-15SA
21068213,DAESHP004-13SB
21068213,NAESHP018-14SB
13201910005,NA1BIJ0207-15SB
13201910005,DA1BIK0102-15SB
13201910005,NB3BCN0402-15SB
13201910005,DAMCZC016-15SB
11201921050,NB1BCL0306-15SB
11201921050,DAESHC030-17SB
11201921050,NB1BCN0402-15SB
11201921050,NB1BCM0504-15SB
11097713,NA1BIS0003-15SA
11097713,NA1BCN0404-15SB
11097713,DANHZ5016-15SA
11097713,DB2BCM0504-15SA
11201810558,NB1BIR0004-15SB
11201810558,NB3BCN0402-15SB
11201810558,NAMCTC011-15SB
11201722537,DAMCTB001-17SA
11201722537,NA1BIR0603-15SB
11201722537,NABHO1101-15SB
11201722537,NBESTO012-17SB
11201811825,DBMCTB009-17SA
11201811825,DAESTE030-17SA
11201811825,DA2ESTO013-17SA
11201811825,DAESTO008-17SA
21079113,NAESHP022-14SB
21082714,NAESZC020-17SB
21082714,NB2BCN0402-15SB
21082714,NAESHC026-17SB
11201822488,NA1BIR0004-15SA
11201822488,DB4BCN0402-15SA
11201822488,DB3BCN0404-15SA
11201822488,DBMCTC002-15SA
11201822488,NB3BCM0504-15SA
11201810669,DB1BIR0004-15SA
11201810669,DB2BCL0308-15SA
11201810669,DAMCTB008-17SA
11201810669,DA1BCM0506-15SA
11201920103,NA1BCL0306-15SA
11201920103,NA1BCJ0204-15SA
11201920103,NA4BCN0402-15SA
11201920103,NA4BCN0404-15SA
11201920103,NA1BCM0504-15SA
11201720014,DAESHR006-13SB
11201720014,DAESHR025-14SB
11201812002,DAMCTB001-17SA
11201812002,DB1BIR0004-15SA
11201812002,DB1BCL0308-15SA
11201812002,DB2BCK0103-15SA
11030616,DA1MCTA002-17SA
11030616,DAMCTA004-17SA
11030616,DA1MCTA008-17SA
11030616,NAMCZB015-13SA
11030616,DAMCZA018-17SA
11030616,DA1MCTA017-17SA
11201722997,NB2ESTO903-17SA
11201722997,DAESTG009-17SB
11201722997,NAESTO008-17SB
11201921206,NB1BCL0306-15SA
11201921206,DC2NHZ3086-15SA
11201921206,NB5BCJ0204-15SA
11201921206,NB2BCN0402-15SA
11201921206,NB1BCN0404-15SA
11201921206,NB1BCM0504-15SA
11031515,NAESTM004-17SA
11031515,DA1ESTO001-17SA
11031515,DB2ESTO903-17SA
11031515,DA2ESTO004-17SB
11031515,DAESTM008-17SA
11031515,NBESTM003-17SA
11031515,DAESTM002-17SA
11201721452,NA1NHT1053-15SA
11201721452,NB4BCL0308-15SA
11201721452,NS6BCJ0204-15SA
11201721452,NANHT1048-15SA
11096413,NA2ESTU024-17SA
11096413,DC1ESTO902-17SA
11096413,DC1ESTO903-17SA
11096413,NAESTU029-17SA
11096413,NAESTU011-17SA
11096413,DDESTO012-17SA
11096413,NA1ESTU032-17SA
11096413,NAESTU020-17SA
11201922167,DB2BCL0306-15SA
11201922167,DS5BCJ0204-15SA
11201922167,DB4BCN0402-15SA
11201922167,DB2BCN0404-15SA
11201922167,DB3BCM0504-15SA
11201920310,NB1BCL0306-15SA
11201920310,NB1BCJ0204-15SA
11201920310,NB4BCN0402-15SA
11201920310,NB4BCN0404-15SA
11201920310,NB2BCM0504-15SA
11063114,NB2MCTB001-17SA
11063114,NA1ESTO016-17SB
11063114,NAESHC032-17SB
11201721036,NAMCTA004-17SA
11201721036,NA1MCTA014-15SA
11201721036,NAESZI031-17SA
11201920889,NBBHO1335-15SB
11201920889,NBBHO1101-15SB
11201920889,NBBHO0001-15SB
11201920889,NBBHP0202-15SB
11201721367,NA3MCTA002-17SA
11201721367,NAMCTA004-17SA
11201721367,NA1BIR0004-15SA
11201721367,NA2MCTA014-15SA
11125209,DAESTE016-17SA
11125209,DAESTE021-17SA
21065914,NANHI5011-13SB
11201812176,DA1BIR0004-15SA
11201812176,DA5BCL0308-15SA
11201812176,DANHZ5020-15SA
11201812176,DA2ESTO013-17SA
11201812176,DA2BCK0103-15SA
11201812176,DB1BCN0405-15SA
21017513,NAESHP004-13SB
21017513,NAESHP022-14SB
11201811255,DAESHR022-14SB
11201811255,DAESHP022-14SB
11201811255,DAESHR006-13SB
11201811255,DAESHR026-14SB
11201811255,DAESHR011-13SB
11083209,NB2BIR0004-15SA
21050015,DAESHP004-13SB
21050015,DAESHP013-13SB
11044213,DANHT1070-15SA
11044213,DANHT1057-15SA
11044213,NB4BCN0404-15SA
11044213,DA1BCN0405-15SA
11087611,DAMCTA027-17SA
21040314,NANHH2041-13SB
21044716,NAESZR002-13SB
21044716,NAESHP022-14SB
21044716,NAESHC030-17SB
21044716,NAESHC020-17SB
21044716,NAESHR025-14SB
11201810991,NB1BIR0004-15SB
11201810991,NA2ESTO013-17SB
11201810991,NB2BCN0402-15SB
11201810991,NAESHP013-13SB
11201810991,NANHI2049-13SB
21088215,NAESTB007-17SB
21088215,NAESTB030-17SB
21088215,NA1ESTB022-17SB
21088215,NAMCZC016-15SB
11201810911,DC1BCL0308-15SA
11201810911,NA2BIQ0602-15SA
11201810911,NB1BCM0504-15SA
11201810911,DS1BCM0505-15SA
21027513,NAESZM028-17SA
21027513,NAESZM039-17SA
11201921265,NB1BCL0306-15SB
11201921265,NA1BIR0603-15SB
11201921265,NA1BIN0406-15SB
11201921265,NB1BCM0504-15SB
11201920180,DA1BCL0306-15SA
11201920180,DA3BCJ0204-15SA
11201920180,DA4BCN0402-15SA
11201920180,DA2BCN0404-15SA
11201920180,DA2BCM0504-15SA
11201920673,DBBIS0003-15SB
11201920673,DABHO1335-15SB
11201920673,DABHO1101-15SB
11201920673,DABHO0001-15SB
11201920673,DABHP0202-15SB
21049715,NB1BIS0003-15SB
21049715,DAESZR007-13SB
21049715,DAESHP019-13SB
11100116,DAESTU025-17SA
11100116,DAESZG041-17SB
11100116,DABHO1101-15SB
11100116,DA1NHT5013-15SA
11100116,NBESTA019-17SA
21053416,DAESZR002-13SB
21053416,DAESHR007-14SB
21053416,DAESHC020-17SB
21053416,NAESHP019-13SB
21053416,NAESHR017-13SB
11201921042,DA2BCL0306-15SB
11201921042,DA4BCJ0204-15SB
11201921042,DA2BCN0402-15SB
11201921042,DA1BCN0404-15SB
11201921042,DA1BCM0504-15SB
11201721577,DAESHC002-17SB
11201721577,DA1ESHC035-17SB
11201722415,NAESTS001-17SB
11201722415,DC3ESTO902-17SA
11201722415,NA1ESTS010-17SB
11201722415,NA1ESTI003-17SB
11201812371,DA1BIJ0207-15SA
11201812371,DC1BCL0308-15SA
11201812371,DB1BIR0603-15SA
11201812371,DA1BCM0506-15SA
11201812371,DS4BCJ0204-15SA
11095712,NB2MCTB001-17SA
11095712,NBESTA014-17SA
11201811357,NAESHR022-14SB
11201811357,DB2BIR0004-15SA
11201811357,NAESHR006-13SB
11201811357,NAESHR007-14SB
11201811357,NAESZP022-13SB
11201811357,NAESHR011-13SB
11201811357,DCBIN0406-15SB
11201720744,NS5BCJ0204-15SA
11201720744,NB1BCN0402-15SA
11201720744,NANHI2049-13SA
11201720744,NA6MCTA028-15SA
11201921215,NB2BIQ0602-15SA
11201921215,NA2ESTO012-17SB
11028816,NA3MCTA037-17SA
11028816,NANHZ1094-19SA
11028816,NA2NHI5011-13SA
11028816,DAMCTC011-15SA
11201822513,NA2BIS0003-15SA
11201822513,NAESTM014-17SA
11201822513,NANHZ4004-15SA
11201822513,NA1BIL0304-15SA
11201822513,NA3BCN0404-15SA
21045114,NS1BCJ0204-15SB
21045114,NA3MCTA028-15SA
11201812178,DA1BIK0102-15SB
11201812178,DB1BCN0404-15SA
11201812178,NB1BCM0505-15SA
11201920415,DB3BCL0306-15SA
11201920415,DB1BCJ0204-15SA
11201920415,DB1BCN0402-15SA
11201920415,DB1BCN0404-15SA
11201920415,DB2BCM0504-15SA
11201921170,DA1BIK0102-15SB
11201921170,NB4BCJ0204-15SA
11201921170,NB4BCN0402-15SA
11201921170,NB4BCN0404-15SA
11114714,NAESHC034-17SB
11114714,NAESZU031-17SA
11114714,NAESZU036-17SA
11201811755,DA1BIS0003-15SB
11201811755,DB1BCL0308-15SB
11201811755,DA1BIK0102-15SB
11201811755,DAESTO012-17SB
11201920559,DA2BCL0306-15SB
11201920559,NA2BCJ0204-15SA
11201920559,NA2BCN0402-15SA
11201920559,NA1BCN0404-15SA
11201920559,NA1BCM0504-15SA
21057315,NAESHP004-13SB
21057315,NAESZR002-13SB
21057315,NANHH2028-13SB
11201810021,DAESHC002-17SB
11201810021,DAESHC028-17SB
11201810021,DB2BCN0402-15SB
11201810021,DAESHC020-17SB
11201810021,DAESTO012-17SB
11201720580,DA1ESTU026-17SA
11201720580,DBESTO013-17SA
11201720580,DAESTU029-17SA
11201720580,DAESTO008-17SA
11201720580,DA1ESTU032-17SA
11201720580,DAESZU018-17SA
11201812076,NA2MCTB001-17SA
11201812076,NA1BIR0603-15SA
11201812076,NA1BCK0103-15SA
11201812076,NB2MCTA028-15SA
11201810112,DAESHC002-17SB
11201810112,DAESHC028-17SB
11201810112,DB2BCN0402-15SB
11201810112,DAESHC020-17SB
11008715,NA1ESTU024-17SA
11008715,DAESTU025-17SA
11008715,NAESHP022-14SB
11008715,DC1ESTO902-17SA
11008715,NB3ESTO903-17SA
11008715,NAESTO008-17SA
11008715,NAESTO017-17SA
11201722883,DB1BCL0308-15SB
11201722883,NA1BCM0506-15SA
11201722883,DA1BIN0406-15SA
11201722883,DAMCTC024-15SB
11047715,NAESHC030-17SB
11047715,NB2BCN0404-15SA
11047715,NAESZB021-17SB
11047715,NAMCTC024-15SB
11047715,NBESTO012-17SB
11047715,NAESZU020-17SA
11201922154,NA2BCL0306-15SA
11201922154,NA1BCJ0204-15SA
11201922154,NA3BCN0402-15SA
11201922154,NA1BCN0404-15SA
11201922154,NA1BCM0504-15SA
11201921127,NA2BIS0003-15SB
11201921127,NABHO1335-15SB
11201921127,NABHO1101-15SB
11201921127,NABHO0001-15SB
11016614,DA3BCN0402-15SA
11016614,DA2BCN0404-15SA
11016614,DB1BCN0405-15SA
11201811269,NA1BIR0004-15SB
11201811269,NA1BIN0406-15SB
11201722583,NB2MCTB001-17SA
11201722583,NAESZM032-17SA
11201722583,DANHZ4035-15SA
11201722583,NBESTM010-17SA
11031112,DAESTG008-17SB
11031112,DAESZG037-17SB
11031112,NAESZG021-17SB
11201722481,NB1BCL0308-15SB
11201722481,NAMCTB009-17SB
11201722481,NA1ESTO016-17SB
11201722481,NB1BCK0103-15SB
11201722481,NB2ESTO006-17SA
11201921811,DA1BIJ0207-15SA
11201921811,DA1BCL0306-15SA
11201921811,DA5BCJ0204-15SA
11201921811,DA4BCN0402-15SA
11201921811,DA1BCM0504-15SA
11201810068,NB2BIR0004-15SA
11201810068,NA3BCL0306-15SA
11201810068,NB4BCL0308-15SA
11201810068,NA1NHT4002-13SA
11201810068,NS6BCJ0204-15SA
11201722943,NA2ESHC035-17SB
11201722943,NAESHC008-17SB
11201722943,NAESHC031-17SB
11201722943,NAESHC026-17SB
11201722943,NAESHC039-17SB
21031516,DAESZR002-13SB
21031516,DAESHR004-13SB
21031516,DAESHR007-14SB
21031516,DAESHR025-14SB
21031516,DAESHR017-13SB
21031516,NAESHR018-13SB
11201921935,NB1BCL0306-15SB
11201921935,DA1BIK0102-15SB
11201921935,NB2BCJ0204-15SB
11201921935,NB1BCN0402-15SB
11201921935,NB1BCN0404-15SB
11201921935,NB1BCM0504-15SB
11201920497,NB1BCL0306-15SA
11201920497,NB3BCN0402-15SA
11201920497,NB4BCN0404-15SA
11201920497,NB2BCM0504-15SA
11201810520,NA3BCL0308-15SA
11201810520,NA2BIQ0602-15SA
11201810520,NA2ESTO006-17SA
11201921338,DB2BCL0306-15SA
11201921338,DB3BCN0402-15SA
11201921338,DB3BCN0404-15SA
11201921338,DB3BCM0504-15SA
11059415,NA2MCTA008-17SA
11059415,NAMCZB015-13SA
11059415,NAMCZA015-13SA
11059415,NA1MCTA017-17SA
11201810249,NA1BIR0004-15SA
11201810249,NA6BCL0308-15SA
11201810249,NANHZ4004-15SA
11201810249,DANHZ4035-15SA
11115816,DB1BIS0003-15SA
11115816,NANHT4007-15SA
11115816,NA3BCN0402-15SA
11115816,DANHT4041-15SA
11114914,DA1ESTO001-17SA
11114914,NBESTO016-17SA
11114914,NAESTM008-17SA
11114914,DAESZM027-17SA
11114914,NBESTM010-17SA
11114914,NBESTM003-17SA
11201720714,DA1BIR0603-15SB
11201720714,NABHP0001-15SB
11201720714,NANHH2034-13SB
11201720714,DAESHP014-13SB
11201810773,DA1BIS0003-15SB
11201810773,DB3BCL0308-15SA
11201810773,DB3NHZ3086-15SA
11201810773,NB3BCJ0204-15SA
21000515,NA1ESTB002-17SB
21000515,NA1ESTB018-17SB
21000515,DFESTO903-17SB
11117610,NA1ESTU024-17SA
11117610,NAESTU029-17SA
11117610,DA1ESTU032-17SA
11117610,NAESTU037-17SA
11201920295,DB1BCL0306-15SB
11201920295,DB2BCJ0204-15SB
11201920295,NB3BCN0402-15SB
11201920295,DB1BCN0404-15SB
11201920295,DB1BCM0504-15SB
11201920932,DBBIS0003-15SB
11201920932,DABHO1335-15SB
11201920932,DABHO1101-15SB
11201920932,DABHO0001-15SB
11201920932,DABHP0202-15SB
11201721660,NB1BCL0308-15SA
11201721660,DAESTU011-17SA
11201721660,DB1MCTA028-15SA
11201812118,DA6BCL0308-15SA
11201812118,DCNHZ5020-15SA
11201812118,DB8BCJ0204-15SA
11201812118,DC2ESTO006-17SB
11201811423,NAESHR022-14SB
11201811423,NAESHR006-13SB
11201811423,NAESHR011-13SB
11201811423,NA1BIN0406-15SB
11201811795,DB1BCL0308-15SB
11201811795,DAMCTB009-17SB
11201811795,NA1BIQ0602-15SB
11201811795,DAESTO016-17SB
11201811795,DB1BCK0103-15SB
11201811795,DAESTO012-17SB
21089816,NAESHC030-17SB
21089816,NA1ESHC035-17SB
21089816,NAESHC032-17SB
21089816,NAESHC031-17SB
21089816,NAESHC026-17SB
11201921755,DCBIS0003-15SB
11201921755,DBBHO1335-15SB
11201921755,DBBHO1101-15SB
11201921755,DBBHO0001-15SB
11201921755,DBBHP0202-15SB
11201921755,DAESZP034-14SB
11201810623,DB1BCL0308-15SB
11201810623,NAMCTB009-17SB
11201810623,NA3BCK0103-15SA
11201810623,DB1BCN0405-15SA
11201810623,NAMCZC016-15SB
11081114,NANHT1057-15SA
11081114,NB1BCN0405-15SA
11081114,NANHT1060-15SA
11081114,DANHZ6007-18SA
11201722195,NAESHP022-14SB
11201722195,NAESHC008-17SB
11201722195,NAESHC028-17SB
11201722195,NAESHC020-17SB
11201722195,NAESHP019-13SB
11201811247,NA1BIJ0207-15SA
11201811247,NA1BIR0603-15SA
11201811247,NB2BIQ0602-15SA
11201811247,NS5BCJ0204-15SA
11201811657,NA1BIR0004-15SA
11201811657,NA2BIS0003-15SA
11201811657,NA1BIN0406-15SA
11201811906,DAMCTB001-17SB
11201811906,DA1BCL0308-15SB
11201811906,NAMCTB009-17SB
11201811906,DA1BIQ0602-15SB
11201811906,DA1BCK0103-15SB
11201811906,NA2ESTO012-17SB
11081312,DBNHZ5020-15SA
21062914,NANHZ5020-15SA
21062914,NANHT1056-15SA
21062914,DANHT1048-15SA
21062914,NANHT1064-15SA
21014011,NAESZC020-17SB
21014011,NAESHC020-17SB
21066415,DANHH2085-16SB
21066415,NANHH2028-13SB
21066415,DANHH2041-13SB
21066415,DANHI2049-13SB
21066415,NAMCTC024-15SB
11201810489,NAMCTB001-17SB
11201810489,NA1BCL0308-15SB
11201810489,DAMCTB009-17SB
11201810489,NA1BIQ0602-15SB
11201810489,NA1BCK0103-15SB
11094415,DANHT4007-15SA
11094415,DANHT4075-15SA
11094415,DANHZ4035-15SA
11094415,DANHZ4038-15SA
11094415,DANHT4040-15SA
11201920566,DA2BCL0306-15SA
11201920566,DA2BCJ0204-15SA
11201920566,DA4BCN0402-15SA
11201920566,DA3BCN0404-15SA
11201920566,DBMCTC002-15SA
11201920566,DA3BCM0504-15SA
11201920566,DS1BCM0505-15SA
11201721074,DANHZ1024-15SA
11201721074,DA2BCN0402-15SA
11201721074,DANHT4051-15SA
11201721074,DANHT4041-15SA
11063814,NAMCTB009-17SA
11063814,NA1ESTA002-17SA
11063814,NAESTE015-17SA
11063814,DCESTO012-17SA
11063814,DAESTA010-17SA
11063814,NA4ESTI003-17SA
11201921182,NBBHO1335-15SB
11201921182,NABHO1101-15SB
11201921182,NABHO0001-15SB
11201921182,NBBHP0202-15SB
11201822472,DAMCZC010-15SB
11201822472,NAMCTB009-17SB
11201822472,DAESTO016-17SB
11201822472,NA1BCK0103-15SA
11201822472,DAESZG041-17SB
11201822472,NBESTO012-17SB
21010813,NA1ESTI003-17SB
11013116,DANHZ5021-16SA
11013116,NB3BCK0103-15SA
11013116,DA1BIN0406-15SA
11201921045,DBBIS0003-15SB
11201921045,DABHO1335-15SB
11201921045,DABHO1101-15SB
11201921045,DABHO0001-15SB
11201921045,DABHP0202-15SB
11004914,NAESTG004-17SB
11004914,NAESZG031-17SB
11004914,DAESTG006-17SB
11004914,DAESTG008-17SB
11004914,DAESTG010-17SB
11004914,NAESTG025-17SB
11201920411,DA2BCL0306-15SA
11201920411,DA4BCJ0204-15SA
11201920411,DA2BCN0402-15SA
11201920411,DA4BCN0404-15SA
11201920411,DA3BCM0504-15SA
11113816,NAESTM004-17SA
11113816,NAESTM008-17SA
11113816,DAESTM006-17SA
11113816,NANHZ1037-15SA
11113816,NBESTM003-17SA
11201921350,NB1BCL0306-15SA
11201921350,NB2BCN0404-15SA
11012108,NAESTE022-17SA
11068413,NAESZS030-17SB
11068413,NAESTS001-17SB
11068413,DBESTA008-17SA
11068413,NA2ESTS010-17SB
21093615,NAESTU025-17SA
21093615,NA2ESTU026-17SA
21093615,NAESTU011-17SA
21093615,DDESTO012-17SA
21093615,NA1ESTU032-17SA
11201920141,DA3BCL0306-15SA
11201920141,DA7BCJ0204-15SA
11201920141,DA1BCN0402-15SA
11201920141,DA1BCN0404-15SA
11201920141,DA1BCM0504-15SA
21007814,NAMCTB010-13SB
21007814,NA1BCN0405-15SB
21007814,NANHI2049-13SB
21007814,NBESTO012-17SB
11048416,NAESTU023-17SA
11048416,NB3ESTO902-17SA
11048416,NB2BCK0103-15SA
11048416,NAESTU011-17SA
11016316,NA2ESTU024-17SA
11016316,NA2ESTO903-17SA
11016316,NAESHT007-17SA
11016316,NA1ESTU007-17SA
11085213,NBESTO008-17SA
11085213,NA2ESTS010-17SB
11201932605,NDBIS0005-15SB
11201932605,NA1BIQ0602-15SB
11201932605,NABHQ0002-15SB
11201932605,NABHP0001-15SB
11201932605,NABHQ0301-15SB
11096115,NAESTU023-17SA
11096115,NANHZ5021-16SA
11096115,NS6BCJ0204-15SA
11096115,NA2BCK0103-15SA
11201812015,DB2BIR0004-15SA
11201812015,DC1BCL0308-15SA
11201812015,DS6BCJ0204-15SA
11201812015,DB3BCK0103-15SA
11049914,NS3BCJ0204-15SB
11049914,DA4BCN0402-15SA
11049914,DBNHI2049-13SA
11201920905,DB1BCL0306-15SA
11201920905,DB9BCJ0204-15SA
11201920905,DB4BCN0402-15SA
11201920905,DB1BCN0404-15SA
11201920905,DB2BCM0504-15SA
11201921882,NB1BCL0306-15SB
11201921882,NB1BCJ0204-15SB
11201921882,NB3BCN0402-15SB
11201921882,NB1BCN0404-15SB
11073813,DAESTU023-17SA
11073813,DBESTO013-17SA
11073813,DAESTU011-17SA
11073813,DAESTU037-17SA
11073813,DAESTU020-17SA
11201921759,DA2BIS0005-15SA
11201921759,DA1BIJ0207-15SA
11201921759,DA1BIS0003-15SA
11201921759,DB1BCL0306-15SA
11201921759,DA1BIL0304-15SA
11201921759,DA8BCJ0204-15SA
11201921759,DI1BCN0402-15SA
11201921759,DI1BCN0404-15SA
11097016,NA2ESTA002-17SA
11097016,NA2ESTO013-17SA
11097016,NBESTO016-17SA
11097016,NA2MCTA028-15SA
21078313,NAMCZA015-13SA
21078313,DBESZG040-17SB
11115009,NA2ESTO016-17SB
11115009,DBESZG040-17SB
11093808,DAESZM023-17SA
11093808,NBESTM003-17SA
11042507,NAESZS010-17SB
11042507,DAESZS015-17SB
11042507,DAESZS021-17SB
21049713,DA1BIK0102-15SB
21049713,DABHO0001-15SB
11001516,NAESTS007-17SB
11001516,DAESTA008-17SB
11201722184,NB1BIR0603-15SA
11201722184,NB2BCK0103-15SA
11201722184,DBNHI2049-13SA
11201722184,NB1MCTA028-15SA
11121515,NB2MCTB001-17SA
11121515,NA1ESTU024-17SA
11121515,NANHT1057-15SA
11121515,DAESZU014-17SA
11042315,DANHZ3023-15SA
11042315,DANHZ3026-15SA
11054213,NAESTG005-17SB
11054213,DA3ESTO902-17SA
11054213,DAESTO903-17SB
11035714,NAESZG031-17SB
11035714,DAESTG006-17SB
11035714,NAESZG021-17SB
11035714,NBESTG020-17SB
11061413,NB1MCTB001-17SA
11061413,NAMCTC002-15SB
11061413,NA2MCTA027-17SA
11031814,DAMCTB001-17SA
11031814,DCESTO013-17SA
11031814,DA1ESTO902-17SA
11031814,DA1ESTO903-17SA
11031814,DAESTI003-17SA
11122215,DANHT1068-15SA
11122215,NANHT1060-15SA
11122215,NANHZ1037-15SA
11122215,DANHT1084-16SA
11102615,NAESTA010-17SA
11102615,NAESTA014-17SA
11102615,NAESTA008-17SA
11015510,NAESZE104-17SA
11015510,NAESTE017-17SA
11015510,NAESZE044-17SA
11009712,NAESZP022-13SB
11009712,NA1ESTO004-17SB
11009712,NAESTG020-17SB
