ra,turma
11009514,NAESTE004-17SA
11009514,DAESTE015-17SA
11009514,NA1ESTO004-17SA
11009514,DAESTA016-17SA
11009514,NA2ESTE014-17SA
11109215,DBMCTB009-17SA
11109215,NB5BCJ0205-15SA
11109215,NS1BCK0103-15SA
11109215,NA3MCTB019-17SA
11109215,DAMCZA018-17SA
21071816,DAESHC038-17SB
21071816,NBESHC016-17SB
21071816,NABCN0402-15SB
21071816,NA1MCTC014-13SB
21071816,NAESHC024-17SB
11201921944,DANHT1002-15SA
11201921944,DA1BCN0407-15SB
11201921944,DA1BCM0505-15SB
11201921944,DA2BCL0307-15SB
21037413,NANHH2007-13SB
21037413,NAESZP029-13SB
11046513,DAESTI003-17SA
11027716,DBMCTB009-17SA
11027716,DAESTU005-17SA
11027716,NA1BIQ0602-15SA
11027716,DAESTO016-17SA
11027716,DAESTU012-17SA
11201922226,NA2BIS0005-15SB
11201922226,NABIQ0602-15SB
11201922226,NABHQ0002-15SB
11201922226,NABHP0001-15SB
11201922226,NABHQ0301-15SB
11201921059,DB4BCJ0205-15SA
11201921059,DB3BCN0407-15SA
11201921059,DCESTO005-17SA
11201921059,DSBCM0505-15SA
11201921059,DB3BCL0307-15SA
21030115,DAESZP029-13SB
21006114,NAESHP029-14SB
11201722258,NANHZ1074-15SA
11201722258,NABCN0402-15SA
11201722258,NA1NHT4017-15SA
11201722258,NB1BCN0404-15SA
11201811449,DAESZR006-13SB
11201811449,DAESHR002-13SB
11201811449,DA1ESHP016-13SB
11201811449,DAESHR023-14SB
11201811449,DAESHR014-13SB
11201920159,NA3BIS0005-15SB
11201920159,DABHO0102-15SB
11201920159,NABIQ0602-15SB
11201920159,NABHQ0002-15SB
11201920159,NABHP0001-15SB
11201920159,NABHQ0301-15SB
11201921506,NA1BIS0005-15SB
11201921506,NABIQ0602-15SB
11201921506,NABHQ0002-15SB
11201921506,NABHP0001-15SB
11201921506,NABHQ0301-15SB
11201811151,DA1BIR0004-15SB
11201811151,DBESZG013-17SB
11201811151,NB1ESTO013-17SB
11201822531,NB1BIR0603-15SA
11201822531,NbBHO0101-15SB
11201822531,NABHQ0001-15SB
11201822531,NABHP0201-15SB
11201810226,DAESTU005-17SA
11201810226,DANHT1072-15SA
11201810226,DA2BCJ0205-15SA
11201810226,DA1BCN0407-15SA
11201810226,DA7BCM0505-15SA
11201810226,DAESTU015-17SA
11201932546,NABHO0102-15SB
11201932546,NbBHO0101-15SB
11201932546,NABHQ0001-15SB
11201932546,NABHQ0003-15SB
11201932546,NABHP0201-15SB
21086516,DAESZG031-17SB
21086516,DAESZG041-17SB
21086516,DAESTG009-17SB
21086516,DAESTG024-17SB
11111210,NAESHT025-17SB
11111210,NAESZG018-17SB
11111210,NAESHR026-14SB
21091815,DA1NHT1002-15SB
21091815,DA2MCTC014-13SB
21091815,DAMCZC011-15SB
11201921663,DB3BIS0005-15SB
11201921663,DB1BIQ0602-15SB
11201921663,DBBHQ0002-15SB
11201921663,DBBHP0001-15SB
11201921663,DBBHQ0301-15SB
11201921663,DBESTU021-17SB
11201811405,DANHT1053-15SB
11201811405,DAMCTB009-17SB
11201811405,DA1BIQ0602-15SB
11201811405,DAESTO011-17SB
11201811405,DA1BCK0104-15SB
11201921323,NB7BCJ0205-15SA
11201921323,NA1BCN0407-15SB
11201921323,DA2BCM0505-15SB
11201921323,DA2BCL0307-15SB
11201811351,DAESZR006-13SB
11201811351,DAESHR002-13SB
11201811351,DAESHR023-14SB
11201811351,DAESHR019-13SB
11062314,DAESZG032-17SB
11201921943,NB1BCJ0205-15SB
11201921943,NB1BCN0407-15SB
11201921943,NB1BCM0505-15SB
11201921943,NB2BCL0307-15SB
11122415,NANHT1002-15SA
11122415,NS1BCK0103-15SA
11122415,NA1MCTB019-17SA
11122415,NAESZU016-17SA
11122415,NA2MCTA022-17SA
21068814,NAESHP024-14SB
21068814,DAESHP020-13SB
21068814,DAESHP029-14SB
11091114,NAESZU027-17SA
11091114,NAESTU005-17SA
11091114,NA2ESTO903-17SA
11091114,NAESTU007-17SA
11091114,NAESZU016-17SA
11028913,NAESZM030-17SA
11039915,NAESTU027-17SA
11039915,NA2ESTU006-17SA
11039915,DANHZ4062-15SA
11039915,NAESTU040-17SA
11039915,NAESZU023-17SA
11039915,NAESTU015-17SA
11201921420,NAESTE004-17SA
11201921420,NS1BIK0102-15SA
11201921420,NA1BCN0404-15SA
21050215,DA1MCTC014-13SB
21050215,NAMCTC019-15SB
21082515,NAMCZC011-15SB
11201811822,NA1BIR0004-15SA
11201811822,NA3BCJ0204-15SA
11201811822,NA2BCN0407-15SA
11094110,NAESTE029-17SA
11094110,DAESTE035-17SA
11094110,NAESTE032-17SA
11094110,DAESTE015-17SA
11094110,DA1ESTE019-17SA
11094110,DA1ESTE027-17SA
11201810008,NANHZ5020-15SA
11201810008,NA1BIQ0602-15SA
11201810008,NA2MCTB019-17SA
21062813,NBNHZ5020-15SA
21062813,DS4BCK0103-15SA
21062813,NAESTO011-17SB
21062813,DABCN0404-15SA
21062813,DB1BCK0104-15SA
11201811961,NA1BCL0308-15SA
11201811961,NS1BCK0103-15SA
11201811961,NA1BCM0505-15SA
11201920273,NB1BIR0004-15SA
11201920273,NB1BCN0404-15SA
11201920273,NB6BCM0505-15SA
11201920273,NAESZE113-17SA
11201720058,DA1MCTA001-17SA
11201720058,DA3MCTA006-17SA
11201720058,DA2MCTB019-17SA
11201720058,DA3BCS0002-15SA
11201720058,DA1MCTA023-17SA
21052415,DANHZ1009-15SA
21052415,DANHZ1078-15SA
21052415,DANHZ1027-15SA
21052415,DANHT1055-15SA
21079915,DANHT4025-15SA
21079915,NANHT4032-15SA
21079915,DANHZ3053-15SA
21079915,DAESHT024-17SB
11201811753,NBBCL0306-15SB
11201811753,NAESHT002-17SB
11201811753,NAESHT025-17SB
11201811753,NAESTU039-17SB
11201811753,NAESHP029-14SB
11201810542,NA1BIR0004-15SA
11201810542,NA2MCTB010-13SB
11201810542,NB1BIR0603-15SA
11201810542,NS1BCK0103-15SA
11201810542,NA2BCK0104-15SA
11201810542,NA3MCTB019-17SA
11201922194,DB1BCJ0205-15SA
11201922194,DABCN0404-15SA
11201922194,DANHT1048-15SA
11201922194,DB4BCL0307-15SA
11201812167,NS1BIK0102-15SA
11201812167,NB7BCJ0205-15SA
11201812167,NAMCTD010-13SA
11115016,DB1BCK0104-15SA
11115016,DAMCZA017-13SA
11115016,NB2ESTA014-17SA
11115016,NA5BCL0307-15SA
21065416,NAESTB004-17SB
21065416,DAESZB024-17SB
21065416,DANHH2007-13SB
21065416,DA1BCJ0204-15SB
11093015,NB2BCJ0204-15SA
11093015,NB1BCN0407-15SA
11201921492,NB1BIQ0602-15SB
11201921492,NBBHQ0002-15SB
11201921492,NBBHP0001-15SB
11201921492,NBBHQ0301-15SB
11201811773,DAESTA005-17SA
11201811773,DB1MCTB010-13SA
11201811773,DA4ESTA004-17SA
11201811773,DA1ESTA001-17SA
11201811773,DAESTA013-17SA
11201720676,NA2ESTA002-17SA
21084112,DB1ESTO013-17SB
21084112,DA1ESTO016-17SB
21084112,DS3BCK0103-15SA
21084112,DA1BCK0104-15SB
21084112,NB2ESTO017-17SA
21084112,DBESTA019-17SA
11044413,DAESTU039-17SB
11043511,NAESTA005-17SA
11043511,NAESTI003-17SA
11093616,NANHZ1074-15SA
11093616,DANHT1072-15SA
11093616,NA1BCJ0204-15SA
11093616,DANHT1056-15SA
11093616,DANHT1048-15SA
21083016,NAESZS012-17SB
21083016,NA2MCTB010-13SB
21083016,NA4ESTO001-17SB
21083016,NAESZS034-17SB
21083016,NAESTO011-17SB
11054915,NA2NHT1002-15SB
11054915,NAMCZC007-15SB
11054915,DA1ESTO016-17SB
11054915,DAESTB020-17SB
11054915,DB1ESTO012-17SA
21083913,NA1MCTA033-15SA
21083913,NA1MCTB019-17SA
21083913,NA3MCTA022-17SA
11049514,DANHT1053-15SB
11049514,DS3BCK0103-15SA
11049514,DAESTO011-17SB
11049514,DAESZB022-17SA
11049514,DB2BCS0002-15SA
11201721164,NAESZR002-13SB
11201721164,NAESHR023-14SB
21075513,NAESZE025-17SA
21075513,NBESTA016-17SA
21075513,NAESTE024-17SA
21075513,NA1ESTE014-17SA
11201920666,NB2BIS0005-15SB
11201920666,NB1BIQ0602-15SB
11201920666,NBBHQ0002-15SB
11201920666,NBBHP0001-15SB
11201920666,NBBHQ0301-15SB
21077915,DA1ESHC017-17SB
21077915,DA1ESHP016-13SB
21077915,DAESHP025-14SB
21077915,DAESHP020-13SB
11201920483,NC3BCJ0205-15SB
11201920483,NA2BCN0407-15SB
11201920483,NA2BCM0505-15SB
11201920483,NA2BCL0307-15SB
11201810688,NA1BIR0004-15SB
11201810688,NAESHT006-17SB
11201810688,NBESHC018-17SB
11201810688,NA3MCTC014-13SB
21061815,NA2ESHC017-17SB
21061815,NAESHP024-14SB
21061815,NA1ESHP016-13SB
21061815,NAESHP025-14SB
21061815,NA2BHS0001-15SB
21061815,NAESHP029-14SB
11201811639,NBMCTB009-17SA
11201811639,NB1MCTB010-13SA
11201811639,NA2BCK0104-15SA
11201811639,NANHT3068-15SA
11201811639,NANHT3044-15SA
21037515,NAESHP023-14SB
21037515,NAESHR903-18SB
11201921494,DA3BIS0005-15SB
11201921494,DABIQ0602-15SB
11201921494,DABHQ0002-15SB
11201921494,DABHP0001-15SB
11201921494,DABHQ0301-15SB
11201810621,DAESHP005-13SB
11201810621,DAESHR002-13SB
11201810621,DA1ESHP016-13SB
11201810621,DAESHR023-14SB
11201810621,DAESHR014-13SB
11201810974,DABHO0101-15SB
11201810974,DA1BCN0402-15SB
11201810974,DABHQ0001-15SB
11201810974,DABHQ0003-15SB
11201810974,DABHP0201-15SB
11201810974,NABHQ0301-15SB
11047815,NA2MCTC014-13SB
11047815,DBNHT1066-15SA
11047815,NA1MCTC023-15SB
11012716,NAESTM001-17SA
11012716,NA1ESTO004-17SA
11012716,NAESZM037-17SA
11012716,NAESZM025-17SA
13201910053,DABHO0102-15SB
13201910053,DABHO0101-15SB
13201910053,NABHP0001-15SB
13201910053,DABHP0201-15SB
11117911,DAESTB025-17SB
21056713,DBNHZ3087-15SB
21056713,NC1BCJ0205-15SB
21056713,NA3BCL0307-15SB
11033316,DBESTM014-17SA
11033316,NAESTM001-17SA
11033316,NAESTM015-17SA
11033316,NBESTM002-17SA
11201810030,DAESZG013-17SB
11201810030,DAESHC016-17SB
11201810030,DAESHC018-17SB
11201810030,DA1BCN0407-15SB
11201810030,DA2MCTC014-13SB
11201720518,NA5BCN0407-15SA
11201720518,NA2ESTO011-17SA
11201720518,NA1BCM0504-15SA
11201720518,NA4BCS0002-15SA
11201720786,DANHT1067-15SA
11201720786,DANHT1061-15SA
11201720786,DABCN0404-15SA
11201720786,NANHT1058-15SA
11201720786,NANHT1065-15SA
21087916,DA1BIR0004-15SB
21087916,DABHO0102-15SB
21087916,DABHQ0003-15SB
21087916,DBESTU021-17SB
21040414,NAESHR001-13SB
21040414,NAESHR003-13SB
11035615,DAESTU024-17SA
11035615,NAESTU026-17SA
11035615,NAESZU034-17SA
11035615,NAESTU027-17SA
11035615,NAESZU035-17SA
11035615,NAESTU033-17SA
11115216,DAESTG002-17SB
11115216,NAESTG006-17SB
11115216,NAESTG007-17SB
11115216,DAESTG009-17SB
11115216,NAESTG010-17SB
11115216,DAESTG016-17SB
11115216,DAESZG007-17SB
11201721366,DBMCTB009-17SA
11201721366,DA1MCTB010-13SA
11201721366,DA1ESTO903-17SA
11201721366,DA1ESTE019-17SA
11201721366,DA3BCK0104-15SA
11201721366,DAESTA020-17SA
11070516,DAESZU002-17SA
11070516,DA1ESTU006-17SA
11070516,DA1ESTU010-17SA
11070516,NAESTU012-17SA
11070516,DAESZM033-17SA
11070516,NAESTU033-17SA
11070516,DAESTU015-17SA
11201720504,DAESZU002-17SA
11201720504,DAESTS019-17SB
11201720504,DBESTA001-17SB
11201720504,DA2BCK0104-15SA
11201720504,NAESZS018-17SB
11201720504,DB2BCS0002-15SA
11201720504,DBESTU021-17SB
11079711,NA1ESTA004-17SA
11079711,NA1ESTA001-17SA
11079711,NBESTA016-17SA
11201920825,DB2BCJ0205-15SA
11201920825,DB2BCN0407-15SA
11201920825,DB2BCM0505-15SA
11201920825,DB6BCL0307-15SA
11201921003,DANHZ3087-15SA
11201921003,NB2BCJ0205-15SB
11201921003,DB1BCN0407-15SA
11201921003,DA1ESTO005-17SA
11201921003,NB2BCM0505-15SA
21009415,NAESZG013-17SB
21009415,NAESHR019-13SB
11005215,NA1ESTM014-17SA
11005215,NA2ESTO903-17SA
11005215,NAESTM015-17SA
11005215,DAESTM003-17SA
11201720436,NANHH2035-13SB
11201720436,NA1MCTC014-13SB
11201720436,NAESZP029-13SB
11201722880,DA1MCTA033-15SA
11201722880,DA2BCK0104-15SA
11201722880,DA2MCTB019-17SA
11201722880,DB2BCS0002-15SA
11201722880,DA1MCTA022-17SA
11201722880,DA1MCZA030-17SA
11201810961,NA1BIR0004-15SA
11201810961,DAMCTB009-17SA
11201810961,NB1BIR0603-15SA
11201810961,DB2ESTO903-17SA
11201810961,DA1ESTO011-17SA
11201810961,NA2BCK0104-15SA
11201810961,DDESTO005-17SA
11201810961,NA1ESTO006-17SB
11006615,NAESTO016-17SA
11006615,NA2BCN0407-15SA
11006615,NAESZI027-17SA
11006615,NA2ESTO006-17SA
11106611,NA1ESTI002-17SA
11106611,NA1BCJ0204-15SA
11106611,NABCN0402-15SA
11106611,NB1BCN0404-15SA
21016616,DAESHR003-13SB
21016616,DANHH2020-13SB
21016616,DA1BHS0001-15SB
21016616,DANHH2064-13SB
11039314,NAMCZA008-17SA
11039314,DAMCZA018-17SA
11039314,NA1MCZA030-17SA
11060814,NB1MCTB010-13SA
11060814,DAESTA007-17SA
11060814,NAESTU037-17SA
11201812069,NA2MCTA033-15SA
11201812069,NABCN0402-15SA
11201812069,NA2MCTA022-17SA
11021412,NAMCTB001-17SA
11021412,NA3BCK0104-15SA
21016415,NA3MCTA006-17SA
21016415,NA1MCTB019-17SA
21016415,NA2MCTA022-17SA
21016415,NA1MCTA026-13SA
11100014,DA1MCTB019-17SA
11016015,DAESTG003-17SB
11016015,DAESZG038-17SB
11016015,DAESZG031-17SB
11016015,DAESTB015-17SB
11016015,DAESTG021-17SB
11016015,DAESTG024-17SB
11201921598,DA4BCJ0205-15SA
11201921598,DA3BCN0407-15SA
11201921598,DA4BCM0505-15SA
11201921598,DA6BCL0307-15SA
21029314,DA1ESTU006-17SA
21029314,DB1BCS0002-15SA
21029314,DAESTU039-17SB
21029314,DAESTU033-17SA
21029314,DAESTU015-17SA
21029314,DAESTU019-17SA
11201822435,NABCL0306-15SA
11201822435,NA1BCJ0204-15SB
11201822435,NABCN0404-15SA
11201812042,DABHO0102-15SB
11201812042,DANHZ5020-15SA
11201812042,DABHO0101-15SB
11201812042,NABHQ0002-15SA
11201812042,DABHP0001-15SB
11201812042,DA1BCN0402-15SB
11201812042,DABHO0001-15SB
11049014,NA1MCTA033-15SA
11049014,NA1MCTA022-17SA
11201810356,DA1MCTB010-13SA
11201810356,DA1BIR0603-15SA
11201810356,DAESTO011-17SA
11201810356,DB4BCL0307-15SA
11201922399,DB4BCJ0205-15SA
11201922399,DB3BCN0407-15SA
11201922399,DA1ESTO005-17SA
11201922399,DB2BCM0505-15SA
11201922399,DB6BCL0307-15SA
11201920362,DA3BCJ0205-15SB
11201920362,DA1BCN0407-15SB
11201920362,NAESTS003-17SB
11201920362,DA1BCM0505-15SB
11201920362,DA1BCL0307-15SB
11012215,DANHZ2031-11SA
11012215,NA1BCK0104-15SA
11094715,NBNHZ5020-15SA
11094715,NAESZI027-17SA
11004615,NA1BIQ0602-15SA
11004615,NAESTU012-17SA
11004615,DA3BCS0002-15SA
11004615,NANHT4051-15SA
21076015,NABCN0404-15SB
21076015,NAESHR026-14SB
21076015,NABHQ0301-15SB
21076015,NAMCZC011-15SB
11201811697,DBMCTB009-17SA
11201811697,DA1MCTB010-13SA
11201811697,DA1BIR0603-15SA
11201811697,DA2BCK0104-15SA
11201811697,DAESTO015-17SA
11201811736,DANHZ1009-15SA
11201811736,DANHZ1078-15SA
11201811736,NB3BCJ0204-15SA
11201811736,NBBCN0404-15SA
21058013,NA1BIS0005-15SB
21058013,NAESHP024-14SB
21058013,NAESZP029-13SB
21058013,NAESZT016-17SB
11071708,DAMCZA032-17SA
11071708,DAMCZA030-13SB
13201910012,NAESHC033-17SB
11064311,NAESZM022-17SA
11064311,NAESTM001-17SA
11064311,NAESZE109-17SA
11064311,NAESZI027-17SA
11064311,NAESTM015-17SA
11064311,DAESTM009-17SA
11064311,NBESTM002-17SA
11073715,NS1BCK0103-15SB
11073715,NB1BCM0505-15SB
11201722452,NAMCTB009-17SB
11201722452,NA1BIQ0602-15SB
11201722452,NA1BCK0104-15SB
11022014,NAMCZA008-17SA
11022014,NA1MCTB019-17SA
11022014,DAMCZA018-17SA
11016416,NAESZE105-17SA
11016416,NB1BCK0104-15SA
11016416,NA1ESTO008-17SA
11085416,DANHZ2014-11SB
11085416,DANHH2015-13SB
11201810416,DA1MCTA001-17SA
11201810416,DB1BIR0603-15SA
11201810416,DA2MCTA006-17SA
11201810416,DA2BCK0104-15SA
11201810416,DA2MCTB019-17SA
11028912,NAMCTB009-17SA
11028912,NB2BCK0104-15SA
11028912,NB1ESTO012-17SA
11028912,NA1MCZA030-17SA
11201720700,DABHO0101-15SB
11201720700,DABHQ0001-15SB
11201720700,DABHQ0003-15SB
11201720700,DABHP0201-15SB
11201822426,NA1ESTO001-17SB
11201822426,DBNHZ3087-15SB
11201822426,NC3BCJ0205-15SB
11201822426,NA1BCK0104-15SB
11201810559,DAMCTB001-17SA
11201810559,DB1BCJ0205-15SA
11201810559,DIBCN0407-15SA
11201810559,NA2ESTO011-17SA
11201810559,DD1ESTO006-17SA
11201921056,NB2BIS0005-15SB
11201921056,NB1BIQ0602-15SB
11201921056,NBBHQ0002-15SB
11201921056,NBBHP0001-15SB
11201921056,NBBHQ0301-15SB
21043413,NB1BIR0603-15SB
21043413,NANHT1073-15SA
21043413,DAESZP039-14SB
21065013,NAESZP015-13SB
11201920326,NA3BIS0005-15SB
11201920326,DANHZ1092-19SA
11201920326,NABIQ0602-15SB
11201920326,NABHQ0002-15SB
11201920326,NABHP0001-15SB
11201920326,DAESZP039-14SB
11201920326,NABHQ0301-15SB
11106616,NA5BCJ0205-15SA
11106616,NA1BCN0402-15SA
11106616,NB1BCN0404-15SA
11106616,NA5BCL0307-15SA
11015216,NAESTS002-17SB
11015216,NAESTS019-17SB
11015216,NAESTS005-17SB
11015216,NAESZG040-17SB
11015216,NAESZP039-14SB
11201812116,DB2BIR0603-15SA
11201812116,DA1MCTA006-17SA
11201812116,DABCN0402-15SA
11201812116,DA3BCK0104-15SA
11007314,NA1MCTA033-15SA
11007314,NA1MCTB019-17SA
11007314,NA2MCTA022-17SA
11201722825,NA1ESTO001-17SB
11201722825,NC4BCJ0205-15SB
11201722825,NB2BCN0407-15SB
11201722825,NB1BCS0002-15SB
11201921274,NA1BCJ0205-15SA
11201921274,NABCN0404-15SB
11201810585,NA2MCTA033-15SA
11004714,NA2ESHC017-17SB
11004714,NBBHQ0301-15SB
11004714,NAESZT016-17SB
13201723153,NIMCTC014-13SB
11201812244,DANHH2017-16SB
11201812244,NABHQ0001-15SB
11201812244,NABHQ0003-15SB
11201812244,NANHZ2055-11SB
11201812096,NA4BCN0407-15SA
11201812096,NAESTA016-17SA
11201812096,NA2ESTO006-17SA
11201812096,NBESTA019-17SA
21015913,DAESHC036-17SB
21015913,DAESHC033-17SB
21015913,DAESHC038-17SB
21015913,NB1BCN0407-15SB
21015913,DAESHC029-17SB
11201921330,NA1BCL0306-15SB
11201921330,NBBCN0404-15SB
11201922117,DA4BCJ0205-15SA
11201922117,DA4BCN0407-15SA
11201922117,DSBCM0505-15SA
11201922117,DA4BCL0307-15SA
11201922159,DA1BCN0402-15SA
11201922159,NBBCN0404-15SA
11201922159,DA1BCM0504-15SA
11201920233,NB3BCJ0205-15SA
11201920233,NB1BCN0407-15SA
11201920233,DDESTO005-17SA
11201920233,NB2BCM0505-15SA
11201920233,DAESTI008-17SA
11201920233,NB5BCL0307-15SA
11201921918,NB1BIQ0602-15SB
11201921918,NBBHQ0002-15SB
11201921918,NBBHP0001-15SB
11201921918,NBBHQ0301-15SB
11201722734,DA1BIR0004-15SA
11201722734,DA1BCJ0204-15SA
11201722734,DA1BCN0402-15SB
11201722734,NBBCN0404-15SA
11107812,NAESZU027-17SA
11043210,NAESTA008-17SA
11104615,NA1MCTA006-17SA
11104615,NABCN0404-15SA
11104615,NA4MCTA022-17SA
11049613,NB2BCN0407-15SB
11049613,NABCN0404-15SB
11066313,NIESTS016-17SB
11066313,NAESZS034-17SB
11066313,DAESZA007-17SB
11066313,NAESZS003-17SB
11059316,NAESTA005-17SA
11059316,NAESTA008-17SA
11059316,NAESTI003-17SA
11201811801,NABCL0306-15SA
11201811801,NS2BCK0103-15SA
11201811801,NA1BCK0104-15SA
11201811801,NANHT4023-15SA
11201723109,DABCN0402-15SA
11201723109,DA4BCN0407-15SA
11201723109,DA2ESTO004-17SA
11201723109,DAESTO008-17SA
11201723109,DAESTM002-17SA
11010112,DA2MCTB019-17SA
11201720378,DBESHR003-13SB
11201720378,NAESHR023-14SB
11201720378,NAESHR012-13SB
11201720378,NA1BHS0001-15SB
11201720378,DAESHR019-13SB
11201720378,NAESHP020-13SB
11201920750,DA8BCJ0205-15SA
11201920750,DA2BCN0407-15SA
11201920750,DA9BCM0505-15SA
11201920750,DC1BCL0307-15SA
21041414,DAMCZB009-13SA
21024716,NA1BCL0308-15SA
21024716,DAESTU015-17SA
11201921630,NA3BCJ0205-15SA
11201921630,NA2BCN0407-15SA
11201921630,NA2BCM0505-15SA
11201921630,NC2BCL0307-15SA
11201720614,NA2ESTA001-17SA
11201720614,DB2ESTO903-17SA
11201720614,NAESTI004-17SA
11201720614,NA4BCS0002-15SA
11201921777,NB6BCJ0205-15SA
11201921777,NB1BCN0407-15SA
11201921777,NB1BCM0505-15SA
11201921777,NB1BCL0307-15SA
11201722217,NAESTS002-17SB
11201722217,DA1ESTO001-17SB
11201722217,DAESTS019-17SB
11201722217,DA2BCK0104-15SA
11201722217,DAESTS003-17SB
11201722217,NB1BCS0002-15SB
11201810739,NB1BIR0603-15SA
11201810739,NA1BCK0104-15SA
11201810739,NA2MCTB019-17SA
11201810739,NA1MCTA022-17SA
11201810739,NAMCZA050-17SA
11201921843,DBMCTB009-17SA
11201921843,DA1MCTB010-13SA
11201921843,DA1BIQ0602-15SA
11201921843,DCESTO005-17SA
11201921843,DA1BCM0504-15SA
11201921843,DA3BCM0505-15SA
11079512,NA2BCN0407-15SA
11201920487,DB1BCN0407-15SA
21038416,DAESHR001-13SB
21038416,DABHO0102-15SB
21038416,DAESHR002-13SB
21038416,DAESHR003-13SB
21038416,DINHH2033-13SB
21038416,DA1ESHP016-13SB
11120716,NAESZE105-17SA
11120716,NAESTE032-17SA
11120716,NA4BCN0407-15SA
11120716,NA2BCK0104-15SA
11105113,DAESTO015-17SA
11044712,NA1BCJ0204-15SA
11044712,DS1BCK0103-15SB
11044712,NABCN0404-15SA
11044712,NA2BCK0104-15SA
11044712,NBBHS0001-15SB
11044712,NAESZU023-17SA
11065513,NAESTG008-17SB
11065513,NAESZG041-17SB
21047014,DA2ESTO001-17SB
21047014,NAESZG038-17SB
21047014,NAESTG009-17SB
21047014,DABHQ0001-15SB
21047014,NAESZG040-17SB
21050212,NANHT1002-15SA
21050212,DANHZ1009-15SA
21050212,DANHZ1078-15SA
11201720846,DA1BIR0603-15SA
11201720846,DABCN0402-15SA
11201720846,DA3BCN0407-15SA
11201720846,DA1ESTO006-17SA
11201720846,DA9BCM0505-15SA
11201810517,NA2BCL0308-15SA
11201810517,NAESZU034-17SA
11201810517,NB7BCJ0205-15SA
11201810517,NANHT4051-15SA
11201921290,DA1BIR0004-15SA
11201921290,NA1BCL0306-15SB
11201921290,NA2NHT1002-15SB
11201921290,NA1BCM0504-15SB
11201921290,DA7BCM0505-15SA
11002416,DAESTB004-17SB
11002416,DAESTB019-17SB
11002416,DAESTB027-17SB
11002416,DAESTB020-17SB
11002416,NANHT1058-15SA
11002416,DB2BCS0002-15SA
11090215,NA1ESTA004-17SA
11090215,NA2ESTA023-17SA
11090215,NAESTA017-17SA
11090215,NAESTI003-17SA
21069713,NB1BCK0104-15SA
11201722438,NAESTS002-17SB
11201722438,NCBCN0402-15SB
11201722438,DB1BCN0407-15SB
11201722438,DA1BCN0404-15SB
11201810618,DB3MCTA001-17SA
11201810618,DA2BCJ0205-15SA
11201810618,DA1BCN0407-15SB
11201810618,DAMCZA030-13SB
21077716,DAESZS002-17SB
21077716,DA2MCTB010-13SA
21077716,NAESTS019-17SB
21077716,NAESTO014-17SA
11201722470,DA1MCTB010-13SA
11201722470,DA2ESTA001-17SA
11201722470,DBESTO017-17SA
11201722470,DA1BCS0002-15SA
11201722470,DA2ESTA014-17SA
11201722470,DAESTI003-17SA
11201822494,DA2NHT1002-15SB
11201822494,NA2BCL0308-15SA
11201822494,NS1BCK0103-15SA
11201822494,NA2BCK0104-15SA
11201822494,DA1MCTC023-15SB
11201822494,DAMCTC019-15SB
11064914,NAESZU034-17SA
11064914,NA1BCK0104-15SA
11064914,NB1BCS0002-15SA
11064914,NAESZU023-17SA
11201922360,NS1BIK0102-15SA
11201922360,NA1BCM0504-15SB
11201922360,NA2BCM0505-15SB
11201922286,NA4BCJ0205-15SA
11201922286,NABCN0402-15SA
11201922286,NA3BCM0505-15SA
11201922286,NA4BCL0307-15SA
11032916,NAMCTD009-18SA
11032916,NANHT3065-15SA
11032916,NAMCTD016-18SA
11109008,DAMCZA035-17SA
11109008,NB2BCK0104-15SA
11109008,NANHZ3080-15SA
11008915,NAESTI002-17SA
11008915,NB1ESTO013-17SB
11008915,NA1ESTO903-17SA
11008915,DAESTI018-17SA
11097916,NA2BCJ0204-15SB
11097916,NB1BCN0402-15SA
11097916,NABCN0404-15SA
21011115,NIESTS016-17SB
21011115,DAESZA007-17SB
21011115,NAESTS005-17SB
21011115,DBESTA001-17SB
21011115,NAESTS017-17SB
11073315,NB1ESTO012-17SA
11073315,NA1MCTA022-17SA
11073315,NAESTA008-17SA
21025814,NAESZP015-13SB
21025814,NAESZP029-13SB
11052711,NAESZE100-17SA
21023815,DABHQ0002-15SA
21023815,NA1BCN0402-15SA
21023815,NIMCTC014-13SB
21023815,DAESHC024-17SB
11201922357,DB2BIS0005-15SB
11201922357,NABIQ0602-15SB
11201922357,NABHQ0002-15SB
11201922357,NABHP0001-15SB
11201922357,NABHQ0301-15SB
11007914,NA1NHI5001-15SA
11007914,NA3ESTA001-17SA
11007914,NAESTA020-17SA
11007914,DA1ESTO012-17SA
11007914,NBNHT3049-15SA
11007914,NAESTI003-17SA
11013916,NAESTA005-17SA
11013916,NB1ESTO903-17SA
11013916,NA1ESTA023-17SA
11013916,DAESTA010-17SA
11013916,NA1ESTI013-17SA
11013916,NAESTO014-17SA
21037016,DAESHC038-17SB
21037016,DAESHC019-17SB
21037016,NAESHC029-17SB
11024416,DA1BIR0004-15SB
11024416,DA2BCM0505-15SB
11046316,DAESTO011-17SA
11046316,DC2ESTO006-17SA
11046316,DAESTO008-17SA
11046316,NANHT3073-15SA
11046316,DA1ESTO012-17SA
11067212,NB1MCTB010-13SA
11067212,NAESZA010-17SA
11067212,NA1MCZA030-17SA
21065614,NBNHT1066-15SA
11124715,DABCL0306-15SA
11124715,DA7BCJ0205-15SA
11124715,DB3BCN0407-15SA
11124715,NANHT4050-15SA
11064016,DB1MCTA001-17SA
